Data,Quantidade,Cod_produto,Valor,Cod_vendedor
2023-03-02,81,2,155,1
2023-03-15,85,7,3625,2
2023-12-29,22,10,2937,2
2023-03-18,32,3,757,1
2023-09-09,62,6,3962,3
2023-02-18,88,3,757,2
2023-05-10,4,7,3625,2
2023-04-29,17,3,757,2
2023-03-25,74,1,4989,5
2023-11-16,86,6,3962,4
2023-09-24,96,3,757,4
2023-10-11,64,9,4563,3
2023-01-28,77,10,2937,5
2023-02-15,89,5,2615,4
2023-05-06,55,5,2615,2
2023-07-22,39,6,3962,5
2023-05-19,31,7,3625,4
2023-02-23,5,8,4531,4
2023-10-07,14,4,3473,3
2023-02-19,31,4,3473,1
2023-02-14,63,5,2615,1
2023-05-03,42,10,2937,2
2023-09-05,43,9,4563,5
2023-12-09,34,4,3473,2
2023-10-15,12,1,4989,5
2023-11-19,11,5,2615,3
2023-11-18,51,9,4563,2
2023-05-01,44,10,2937,3
2023-02-06,16,2,155,3
2023-01-12,27,4,3473,1
2023-01-15,78,5,2615,4
2023-05-27,26,8,4531,1
2023-11-12,43,9,4563,1
2023-08-18,87,10,2937,1
2023-07-22,42,6,3962,3
2023-07-10,7,6,3962,1
2023-12-26,48,8,4531,4
2023-12-02,81,7,3625,1
2023-07-06,66,10,2937,2
2023-08-17,17,10,2937,1
2023-07-14,57,2,155,5
2023-01-27,37,4,3473,3
2023-11-26,35,7,3625,4
2023-04-25,99,8,4531,4
2023-06-14,62,1,4989,1
2023-10-22,17,9,4563,4
2023-04-04,40,7,3625,1
2023-05-30,67,1,4989,2
2023-06-19,78,9,4563,4
2023-07-19,72,2,155,1
2023-01-06,60,7,3625,4
2023-11-10,54,6,3962,2
2023-02-08,50,4,3473,1
2023-07-31,42,4,3473,5
2023-07-06,62,8,4531,3
2023-07-19,12,2,155,5
2023-02-09,3,3,757,3
2023-08-17,62,5,2615,5
2023-03-07,98,6,3962,1
2023-02-15,23,1,4989,5
2023-03-18,52,3,757,4
2023-09-29,64,2,155,5
2023-02-11,30,7,3625,3
2023-01-24,73,8,4531,1
2023-06-06,11,1,4989,2
2023-12-31,52,5,2615,3
2023-09-10,73,7,3625,3
2023-04-11,51,9,4563,5
2023-03-08,25,6,3962,4
2023-03-10,29,6,3962,4
2023-09-18,41,6,3962,4
2023-10-20,37,1,4989,4
2023-06-10,14,9,4563,2
2023-10-25,6,3,757,3
2023-08-13,7,9,4563,2
2023-07-22,36,2,155,3
2023-04-26,65,7,3625,2
2023-03-24,52,2,155,1
2023-04-01,61,10,2937,2
2023-07-05,72,9,4563,5
2023-08-20,82,9,4563,1
2023-05-04,15,10,2937,3
2023-04-15,31,8,4531,3
2023-12-27,58,5,2615,3
2023-07-15,40,1,4989,2
2023-04-07,81,7,3625,1
2023-03-30,17,8,4531,4
2023-10-31,12,3,757,4
2023-03-09,85,9,4563,2
2023-08-06,29,7,3625,1
2023-07-15,75,1,4989,2
2023-02-04,95,10,2937,2
2023-07-18,73,6,3962,5
2023-01-20,48,1,4989,2
2023-11-16,4,4,3473,1
2023-06-15,46,8,4531,4
2023-09-30,36,8,4531,1
2023-08-04,89,1,4989,2
2023-11-18,18,4,3473,5
2023-07-07,96,4,3473,5
2023-07-03,66,4,3473,4
2023-05-20,61,3,757,5
2023-06-21,95,1,4989,2
2023-03-14,31,2,155,3
2023-08-26,87,4,3473,3
2023-08-30,71,2,155,3
2023-12-06,75,5,2615,3
2023-12-26,89,6,3962,2
2023-11-05,21,9,4563,4
2023-07-02,92,10,2937,2
2023-04-15,38,1,4989,5
2023-05-17,24,6,3962,2
2023-10-20,41,10,2937,1
2023-05-29,39,7,3625,1
2023-11-08,26,3,757,4
2023-03-26,70,7,3625,3
2023-04-15,59,4,3473,2
2023-04-28,67,6,3962,5
2023-06-05,27,10,2937,5
2023-03-22,7,6,3962,2
2023-01-11,10,9,4563,2
2023-10-11,29,5,2615,3
2023-02-14,16,3,757,1
2023-07-03,75,5,2615,2
2023-01-23,20,3,757,5
2023-07-25,37,7,3625,1
2023-03-03,28,5,2615,4
2023-01-25,79,3,757,1
2023-09-13,79,8,4531,2
2023-06-25,79,5,2615,5
2023-09-05,76,4,3473,3
2023-07-16,36,10,2937,5
2023-07-29,63,10,2937,1
2023-07-22,17,9,4563,4
2023-02-14,47,9,4563,5
2023-10-07,17,10,2937,2
2023-01-23,33,4,3473,5
2023-12-21,41,3,757,2
2023-08-23,57,4,3473,4
2023-01-23,11,6,3962,1
2023-12-13,70,3,757,5
2023-01-04,75,1,4989,3
2023-05-29,8,7,3625,3
2023-05-04,47,10,2937,5
2023-05-10,92,8,4531,4
2023-05-02,32,6,3962,1
2023-07-28,23,5,2615,2
2023-11-04,88,5,2615,5
2023-01-12,34,9,4563,3
2023-12-25,61,7,3625,4
2023-03-14,65,2,155,4
2023-09-14,82,7,3625,1
2023-04-14,91,3,757,4
2023-08-30,41,2,155,2
2023-04-09,40,3,757,2
2023-02-13,75,6,3962,2
2023-05-08,37,5,2615,3
2023-03-22,52,2,155,4
2023-07-04,44,3,757,4
2023-04-28,47,3,757,1
2023-03-08,63,2,155,1
2023-01-17,84,7,3625,5
2023-12-21,43,9,4563,5
2023-04-07,39,1,4989,5
2023-08-25,40,5,2615,2
2023-04-27,42,8,4531,3
2023-07-26,55,10,2937,4
2023-10-04,64,8,4531,2
2023-08-27,58,4,3473,4
2023-01-08,46,10,2937,3
2023-06-04,27,8,4531,4
2023-03-01,28,9,4563,3
2023-04-13,94,10,2937,1
2023-01-04,62,2,155,1
2023-12-21,77,9,4563,1
2023-07-28,21,6,3962,4
2023-03-01,54,10,2937,1
2023-04-18,35,5,2615,5
2023-04-05,96,10,2937,2
2023-12-12,99,10,2937,2
2023-02-04,41,7,3625,5
2023-08-06,48,7,3625,4
2023-03-25,51,8,4531,2
2023-04-04,83,3,757,4
2023-09-10,82,7,3625,5
2023-06-11,69,3,757,2
2023-02-13,11,9,4563,4
2023-01-03,86,9,4563,2
2023-08-25,21,10,2937,3
2023-04-05,62,10,2937,2
2023-10-10,57,1,4989,2
2023-08-18,75,4,3473,3
2023-04-23,97,6,3962,5
2023-08-17,90,1,4989,5
2023-09-17,74,1,4989,3
2023-09-23,96,5,2615,1
2023-08-25,10,7,3625,1
2023-09-24,19,7,3625,4
2023-04-26,8,1,4989,1
2023-02-08,52,7,3625,5
2023-09-05,7,3,757,2
2023-12-06,83,5,2615,3
2023-07-07,47,9,4563,4
2023-04-11,97,1,4989,5
2023-02-02,48,4,3473,5
2023-02-16,31,3,757,3
2023-06-04,88,6,3962,4
2023-09-08,78,10,2937,3
2023-04-09,66,9,4563,3
2023-11-08,64,1,4989,2
2023-01-18,15,10,2937,3
2023-08-26,96,7,3625,2
2023-08-16,37,5,2615,1
2023-10-28,39,10,2937,5
2023-06-04,73,8,4531,3
2023-10-19,46,5,2615,3
2023-10-14,11,6,3962,1
2023-10-13,80,10,2937,3
2023-10-07,56,2,155,4
2023-06-25,91,10,2937,2
2023-10-26,71,6,3962,3
2023-07-13,60,4,3473,2
2023-04-18,60,2,155,3
2023-08-04,32,9,4563,4
2023-01-06,22,10,2937,3
2023-06-13,65,3,757,3
2023-02-02,55,8,4531,1
2023-03-19,27,5,2615,1
2023-04-10,38,3,757,2
2023-06-03,87,5,2615,4
2023-02-17,79,9,4563,2
2023-10-21,19,7,3625,2
2023-08-14,65,2,155,4
2023-05-23,26,3,757,2
2023-06-11,19,6,3962,5
2023-05-23,82,10,2937,4
2023-09-06,91,10,2937,4
2023-11-23,22,8,4531,3
2023-07-17,6,10,2937,5
2023-12-23,10,2,155,3
2023-03-23,51,2,155,4
2023-01-24,91,4,3473,2
2023-07-07,97,1,4989,5
2023-04-28,49,5,2615,2
2023-02-23,49,3,757,5
2023-03-29,55,4,3473,1
2023-10-07,89,1,4989,1
2023-05-11,50,7,3625,4
2023-07-06,17,7,3625,2
2023-11-10,92,5,2615,1
2023-05-21,89,2,155,4
2023-05-27,61,6,3962,3
2023-12-22,62,1,4989,4
2023-09-17,92,2,155,4
2023-10-18,20,2,155,1
2023-10-21,70,2,155,1
2023-04-24,34,7,3625,4
2023-06-08,2,1,4989,1
2023-08-28,48,4,3473,2
2023-10-21,50,1,4989,4
2023-11-17,26,6,3962,1
2023-01-30,82,3,757,2
2023-08-07,78,6,3962,2
2023-12-27,5,10,2937,5
2023-12-04,67,8,4531,5
2023-12-14,94,1,4989,5
2023-12-22,57,6,3962,5
2023-05-15,3,3,757,5
2023-10-08,41,1,4989,4
2023-01-11,55,6,3962,2
2023-12-24,76,7,3625,1
2023-10-10,92,2,155,5
2023-12-30,75,9,4563,3
2023-10-11,64,9,4563,1
2023-03-08,89,5,2615,3
2023-04-17,46,5,2615,5
2023-05-22,74,5,2615,2
2023-02-21,56,3,757,3
2023-01-19,40,8,4531,3
2023-04-28,53,10,2937,5
2023-11-01,73,3,757,4
2023-05-25,85,7,3625,5
2023-02-15,7,4,3473,4
2023-12-20,89,3,757,1
2023-05-17,61,5,2615,3
2023-01-03,51,8,4531,3
2023-05-03,71,8,4531,2
2023-11-07,42,2,155,2
2023-04-29,52,1,4989,4
2023-11-26,70,3,757,4
2023-06-17,44,5,2615,5
2023-03-28,55,7,3625,4
2023-12-12,74,8,4531,5
2023-09-05,89,6,3962,3
2023-12-15,68,9,4563,2
2023-02-10,19,3,757,5
2023-05-15,72,6,3962,3
2023-05-06,45,5,2615,4
2023-10-19,68,7,3625,3
2023-05-09,75,6,3962,4
2023-04-07,65,10,2937,4
2023-11-29,7,10,2937,3
2023-02-06,16,6,3962,1
2023-07-15,59,7,3625,5
2023-02-20,53,1,4989,4
2023-02-02,32,4,3473,5
2023-12-16,39,6,3962,5
2023-03-25,84,8,4531,3
2023-05-07,57,4,3473,3
2023-10-13,15,1,4989,1
2023-12-15,18,7,3625,1
2023-01-29,8,8,4531,5
2023-06-10,43,8,4531,3
2023-09-13,39,4,3473,2
2023-08-02,58,10,2937,4
2023-12-11,41,5,2615,4
2023-03-10,5,9,4563,1
2023-01-07,10,7,3625,4
2023-06-13,38,4,3473,4
2023-10-19,56,9,4563,1
2023-04-11,7,9,4563,4
2023-12-09,35,5,2615,4
2023-01-12,27,2,155,3
2023-09-08,31,8,4531,3
2023-01-29,4,4,3473,5
2023-01-29,71,10,2937,2
2023-10-31,35,2,155,3
2023-12-26,94,9,4563,3
2023-12-05,90,9,4563,2
2023-11-09,69,7,3625,4
2023-01-04,57,10,2937,4
2023-05-07,89,5,2615,2
2023-06-30,5,4,3473,4
2023-05-16,7,1,4989,2
2023-06-02,52,7,3625,1
2023-04-27,80,6,3962,1
2023-02-12,53,9,4563,3
2023-12-18,17,2,155,5
2023-06-03,43,2,155,5
2023-03-17,93,6,3962,5
2023-06-02,53,3,757,4
2023-12-11,87,5,2615,4
2023-05-22,93,7,3625,4
2023-04-16,50,10,2937,1
2023-08-31,77,1,4989,4
2023-11-15,37,5,2615,3
2023-02-01,88,1,4989,1
2023-05-25,73,9,4563,2
2023-06-07,27,7,3625,5
2023-06-24,43,4,3473,1
2023-07-15,100,8,4531,5
2023-02-03,25,10,2937,4
2023-07-29,85,7,3625,2
2023-08-15,49,10,2937,5
2023-06-04,87,9,4563,2
2023-12-03,79,4,3473,2
2023-03-26,46,9,4563,5
2023-08-16,64,9,4563,5
2023-01-23,73,4,3473,5
2023-07-20,33,6,3962,3
2023-11-28,55,6,3962,3
2023-10-16,71,5,2615,1
2023-08-05,53,9,4563,2
2023-05-16,24,9,4563,1
2023-08-30,1,10,2937,3
2023-03-03,58,1,4989,5
2023-03-03,51,6,3962,1
2023-10-02,66,6,3962,5
2023-05-16,28,9,4563,1
2023-09-14,91,8,4531,1
2023-07-06,21,3,757,1
2023-11-09,59,4,3473,4
2023-12-05,49,7,3625,3
2023-04-05,40,4,3473,4
2023-12-10,41,8,4531,4
2023-05-30,5,6,3962,3
2023-05-05,31,8,4531,5
2023-07-03,41,3,757,1
2023-09-22,76,9,4563,1
2023-04-11,76,7,3625,5
2023-05-15,38,8,4531,1
2023-07-03,12,2,155,3
2023-06-16,14,10,2937,3
2023-01-15,93,6,3962,4
2023-08-16,15,7,3625,4
2023-01-19,88,4,3473,5
2023-04-15,35,7,3625,4
2023-03-21,96,6,3962,5
2023-04-04,40,2,155,4
2023-09-24,84,3,757,1
2023-09-18,19,8,4531,1
2023-02-03,24,10,2937,4
2023-07-06,58,9,4563,2
2023-03-09,27,7,3625,5
2023-07-17,27,7,3625,5
2023-10-17,51,1,4989,3
2023-03-08,58,8,4531,5
2023-01-03,90,3,757,1
2023-09-03,42,7,3625,2
2023-07-08,67,3,757,5
2023-08-12,52,4,3473,2
2023-05-16,25,10,2937,1
2023-03-30,54,6,3962,5
2023-08-27,21,8,4531,5
2023-12-03,6,10,2937,1
2023-08-25,63,5,2615,2
2023-12-23,55,3,757,5
2023-07-17,67,4,3473,5
2023-12-30,22,3,757,1
2023-04-09,89,3,757,5
2023-05-22,79,4,3473,2
2023-04-16,33,6,3962,1
2023-04-23,41,1,4989,2
2023-08-13,77,6,3962,5
2023-06-28,85,5,2615,4
2023-02-09,49,10,2937,3
2023-04-14,98,3,757,2
2023-08-22,24,1,4989,2
2023-12-30,7,7,3625,1
2023-07-20,68,8,4531,4
2023-08-09,100,3,757,5
2023-06-26,13,6,3962,2
2023-06-03,47,10,2937,2
2023-11-10,39,3,757,5
2023-02-28,86,2,155,5
2023-01-25,1,5,2615,3
2023-11-04,59,7,3625,3
2023-06-13,53,9,4563,5
2023-12-23,55,5,2615,4
2023-08-21,44,1,4989,2
2023-06-17,11,4,3473,2
2023-08-19,97,8,4531,5
2023-02-15,48,7,3625,3
2023-07-14,59,7,3625,1
2023-08-08,31,5,2615,5
2023-05-12,46,10,2937,1
2023-03-07,91,2,155,5
2023-05-27,82,7,3625,4
2023-10-10,9,2,155,5
2023-11-07,81,4,3473,2
2023-08-05,87,9,4563,3
2023-07-01,56,7,3625,1
2023-04-10,18,8,4531,2
2023-09-15,88,5,2615,5
2023-11-05,20,9,4563,2
2023-01-21,52,7,3625,3
2023-01-16,87,5,2615,3
2023-12-29,5,8,4531,2
2023-06-21,34,4,3473,2
2023-08-11,25,7,3625,5
2023-09-06,37,9,4563,1
2023-12-01,45,9,4563,4
2023-08-12,48,3,757,5
2023-08-03,24,3,757,4
2023-07-09,46,3,757,4
2023-04-07,6,10,2937,3
2023-07-05,62,3,757,1
2023-08-05,61,8,4531,1
2023-04-17,70,5,2615,4
2023-12-12,54,10,2937,2
2023-12-08,76,3,757,2
2023-01-24,56,6,3962,1
2023-09-02,16,8,4531,1
2023-08-30,4,4,3473,5
2023-07-28,23,6,3962,2
2023-07-12,28,3,757,4
2023-05-18,62,1,4989,5
2023-05-24,50,8,4531,2
2023-07-11,35,7,3625,4
2023-12-22,61,10,2937,1
2023-08-20,94,4,3473,4
2023-09-23,38,8,4531,5
2023-07-19,11,7,3625,3
2023-08-02,2,9,4563,1
2023-05-24,39,6,3962,2
2023-10-16,17,10,2937,5
2023-05-05,10,1,4989,3
2023-01-24,40,6,3962,3
2023-10-11,100,5,2615,1
2023-01-27,52,6,3962,1
2023-03-05,71,8,4531,1
2023-08-07,75,4,3473,4
2023-09-27,54,1,4989,1
2023-10-31,66,1,4989,4
2023-09-28,13,10,2937,3
2023-12-23,12,6,3962,1
2023-11-13,89,2,155,3
2023-07-26,78,10,2937,3
2023-11-19,60,8,4531,2
2023-10-27,48,7,3625,2
2023-08-11,75,7,3625,1
2023-04-06,83,8,4531,2
2023-10-13,17,10,2937,4
2023-10-14,11,8,4531,4
2023-07-11,78,7,3625,1
2023-12-25,61,2,155,1
2023-03-01,78,8,4531,4
2023-01-01,44,5,2615,2
2023-08-21,7,1,4989,1
2023-11-08,20,3,757,3
2023-12-09,100,8,4531,5
2023-02-24,20,4,3473,1
2023-10-19,82,4,3473,4
2023-07-23,56,5,2615,2
2023-08-24,9,8,4531,3
2023-09-30,56,10,2937,4
2023-09-26,33,5,2615,4
2023-10-04,8,2,155,2
2023-07-03,92,6,3962,1
2023-09-20,29,9,4563,1
2023-07-07,96,5,2615,5
2023-08-27,76,10,2937,4
2023-10-27,98,6,3962,4
2023-07-22,2,4,3473,3
2023-08-04,29,3,757,2
2023-09-16,92,6,3962,5
2023-11-07,27,3,757,5
2023-12-13,60,9,4563,5
2023-06-18,14,3,757,1
2023-09-08,16,6,3962,1
2023-05-06,30,9,4563,2
2023-04-21,45,3,757,3
2023-07-06,41,6,3962,5
2023-11-10,21,6,3962,3
2023-06-13,73,2,155,4
2023-11-03,45,3,757,2
2023-06-17,38,5,2615,5
2023-12-18,60,8,4531,1
2023-08-07,87,1,4989,5
2023-04-12,53,4,3473,1
2023-09-06,6,10,2937,4
2023-01-08,69,6,3962,2
2023-09-27,15,5,2615,3
2023-01-03,80,1,4989,4
2023-03-07,91,5,2615,2
2023-07-05,76,5,2615,1
2023-09-15,54,10,2937,4
2023-05-23,28,5,2615,2
2023-05-23,2,4,3473,3
2023-07-02,87,7,3625,3
2023-05-10,35,10,2937,4
2023-04-22,8,5,2615,2
2023-06-25,27,2,155,5
2023-01-29,65,6,3962,5
2023-07-07,76,7,3625,4
2023-05-17,56,3,757,3
2023-09-20,16,5,2615,4
2023-10-23,69,10,2937,4
2023-11-08,99,7,3625,5
2023-06-22,64,2,155,1
2023-08-13,28,5,2615,4
2023-05-25,22,6,3962,5
2023-10-07,24,2,155,3
2023-05-24,13,3,757,4
2023-12-16,62,7,3625,2
2023-08-04,98,2,155,5
2023-11-09,80,4,3473,1
2023-10-10,89,8,4531,3
2023-11-09,51,7,3625,4
2023-11-29,96,3,757,1
2023-06-17,74,9,4563,4
2023-09-28,28,3,757,3
2023-05-24,4,6,3962,2
2023-04-01,86,4,3473,1
2023-11-16,74,5,2615,4
2023-04-03,33,5,2615,4
2023-06-16,4,4,3473,5
2023-12-17,30,6,3962,2
2023-06-21,66,1,4989,4
2023-11-05,43,9,4563,1
2023-09-25,40,5,2615,1
2023-05-17,7,1,4989,1
2023-10-12,79,3,757,4
2023-03-08,30,10,2937,5
2023-04-23,52,9,4563,3
2023-04-29,83,5,2615,5
2023-04-17,71,3,757,4
2023-08-27,87,8,4531,5
2023-12-29,76,8,4531,3
2023-07-20,95,4,3473,1
2023-03-28,70,1,4989,3
2023-08-09,53,7,3625,5
2023-12-06,3,10,2937,3
2023-01-15,46,9,4563,5
2023-10-02,64,5,2615,2
2023-12-10,38,4,3473,1
2023-11-20,7,6,3962,5
2023-09-16,34,7,3625,4
2023-10-22,32,3,757,5
2023-01-24,51,8,4531,1
2023-08-09,61,5,2615,3
2023-01-12,20,5,2615,5
2023-10-08,86,7,3625,3
2023-05-02,57,7,3625,1
2023-11-28,55,9,4563,5
2023-07-13,100,1,4989,2
2023-02-12,94,3,757,2
2023-01-18,7,2,155,5
2023-07-09,88,4,3473,5
2023-09-05,38,7,3625,5
2023-12-24,89,2,155,4
2023-04-20,93,4,3473,1
2023-12-23,27,7,3625,3
2023-06-04,5,6,3962,2
2023-06-25,13,1,4989,4
2023-06-23,93,7,3625,2
2023-08-29,49,4,3473,1
2023-02-26,67,5,2615,5
2023-12-11,90,10,2937,4
2023-09-19,26,10,2937,3
2023-07-19,68,7,3625,4
2023-09-17,53,1,4989,1
2023-10-20,86,10,2937,5
2023-03-26,41,1,4989,3
2023-12-23,44,6,3962,2
2023-09-23,55,8,4531,3
2023-08-31,47,3,757,4
2023-10-08,28,2,155,4
2023-07-01,26,4,3473,4
2023-04-04,40,1,4989,2
2023-05-07,5,9,4563,1
2023-03-01,97,5,2615,2
2023-11-30,7,4,3473,5
2023-04-18,44,5,2615,1
2023-05-20,85,2,155,4
2023-11-02,57,8,4531,1
2023-12-05,58,3,757,1
2023-05-11,65,8,4531,3
2023-02-19,38,8,4531,3
2023-06-15,40,5,2615,3
2023-05-02,46,2,155,4
2023-07-09,89,5,2615,5
2023-12-14,89,4,3473,2
2023-01-23,30,8,4531,5
2023-01-18,42,4,3473,1
2023-04-09,10,1,4989,3
2023-09-27,26,7,3625,2
2023-04-26,79,5,2615,4
2023-10-28,11,6,3962,2
2023-06-14,3,10,2937,2
2023-04-09,73,9,4563,3
2023-11-11,92,7,3625,2
2023-02-19,5,7,3625,4
2023-12-23,66,10,2937,2
2023-07-22,13,10,2937,3
2023-01-29,91,1,4989,1
2023-04-18,46,6,3962,5
2023-11-04,3,2,155,5
2023-01-23,14,10,2937,5
2023-07-03,5,5,2615,3
2023-09-29,96,7,3625,5
2023-06-15,68,2,155,1
2023-02-09,72,10,2937,1
2023-06-26,32,10,2937,1
2023-04-30,97,1,4989,1
2023-09-02,90,6,3962,5
2023-09-18,55,4,3473,1
2023-10-17,25,6,3962,4
2023-03-05,55,6,3962,4
2023-09-17,76,1,4989,4
2023-01-09,26,6,3962,1
2023-12-22,61,2,155,5
2023-02-24,7,1,4989,3
2023-11-19,24,4,3473,5
2023-05-05,58,3,757,4
2023-07-28,63,5,2615,3
2023-05-09,64,2,155,5
2023-05-07,47,5,2615,5
2023-03-29,94,10,2937,2
2023-02-27,55,4,3473,3
2023-05-12,99,8,4531,1
2023-07-25,48,4,3473,2
2023-09-01,14,1,4989,1
2023-02-25,27,3,757,4
2023-01-25,63,2,155,3
2023-08-14,42,6,3962,5
2023-10-27,39,8,4531,4
2023-02-14,23,2,155,4
2023-12-02,16,9,4563,2
2023-04-14,59,5,2615,3
2023-04-08,8,1,4989,5
2023-04-28,52,9,4563,2
2023-10-23,2,5,2615,5
2023-11-07,57,1,4989,3
2023-12-15,68,8,4531,2
2023-04-24,21,3,757,3
2023-06-22,25,2,155,2
2023-06-02,85,8,4531,2
2023-05-08,25,3,757,4
2023-11-18,38,5,2615,3
2023-03-14,27,7,3625,3
2023-03-14,16,8,4531,1
2023-12-15,18,10,2937,5
2023-09-03,74,7,3625,2
2023-05-20,96,1,4989,5
2023-12-26,33,3,757,3
2023-03-29,85,8,4531,2
2023-01-24,69,6,3962,4
2023-01-06,16,9,4563,1
2023-03-04,100,1,4989,1
2023-06-28,61,7,3625,3
2023-04-20,44,7,3625,2
2023-03-31,7,9,4563,3
2023-01-22,70,10,2937,2
2023-06-24,60,10,2937,2
2023-10-13,33,8,4531,2
2023-02-22,71,5,2615,2
2023-09-25,22,4,3473,5
2023-03-21,54,7,3625,3
2023-02-24,5,5,2615,3
2023-02-11,76,8,4531,5
2023-07-14,88,2,155,3
2023-06-23,91,6,3962,1
2023-07-08,39,4,3473,3
2023-12-30,98,2,155,5
2023-10-22,57,1,4989,2
2023-01-15,81,1,4989,1
2023-05-07,42,1,4989,3
2023-03-09,69,7,3625,5
2023-06-22,28,10,2937,2
2023-05-08,90,5,2615,3
2023-01-23,94,9,4563,4
2023-08-17,46,7,3625,4
2023-07-12,87,2,155,3
2023-01-25,52,10,2937,5
2023-12-07,15,3,757,5
2023-12-11,5,7,3625,1
2023-04-15,68,10,2937,5
2023-08-10,68,7,3625,1
2023-07-22,87,8,4531,5
2023-08-16,17,2,155,2
2023-06-11,36,8,4531,1
2023-10-08,58,6,3962,3
2023-02-25,5,2,155,5
2023-06-04,6,7,3625,3
2023-04-22,87,1,4989,5
2023-08-08,64,10,2937,5
2023-04-19,94,1,4989,2
2023-12-05,67,6,3962,4
2023-02-22,47,9,4563,3
2023-04-02,47,8,4531,3
2023-06-25,59,9,4563,1
2023-10-10,74,1,4989,4
2023-01-28,72,4,3473,4
2023-03-22,36,3,757,5
2023-08-30,21,4,3473,2
2023-01-05,74,2,155,4
2023-11-09,14,4,3473,1
2023-05-28,5,2,155,5
2023-08-20,64,6,3962,1
2023-01-16,26,2,155,4
2023-12-28,32,1,4989,4
2023-08-16,12,5,2615,5
2023-12-23,76,9,4563,2
2023-06-28,32,3,757,3
2023-12-12,95,2,155,5
2023-04-02,8,10,2937,3
2023-03-11,99,9,4563,1
2023-06-08,21,1,4989,3
2023-07-29,10,4,3473,3
2023-07-29,22,10,2937,3
2023-11-19,10,4,3473,2
2023-06-16,59,3,757,5
2023-02-22,75,6,3962,1
2023-01-09,97,5,2615,4
2023-04-15,62,8,4531,2
2023-06-14,3,5,2615,4
2023-12-17,46,1,4989,4
2023-05-22,17,9,4563,3
2023-04-29,59,10,2937,1
2023-05-09,80,7,3625,1
2023-07-16,1,1,4989,4
2023-12-19,36,2,155,1
2023-05-11,57,7,3625,2
2023-09-03,52,9,4563,2
2023-10-31,21,5,2615,5
2023-02-16,78,3,757,2
2023-03-18,60,5,2615,1
2023-05-20,52,3,757,3
2023-08-15,9,1,4989,5
2023-05-20,13,2,155,1
2023-11-12,53,3,757,4
2023-12-17,82,7,3625,2
2023-08-23,1,1,4989,4
2023-09-30,99,8,4531,1
2023-04-11,34,2,155,4
2023-01-01,97,7,3625,5
2023-12-07,15,2,155,2
2023-12-20,6,2,155,2
2023-04-17,33,10,2937,5
2023-08-13,95,3,757,5
2023-03-27,12,9,4563,2
2023-06-05,58,1,4989,5
2023-08-03,45,10,2937,3
2023-03-01,17,3,757,5
2023-09-19,31,1,4989,1
2023-07-16,76,5,2615,5
2023-07-28,59,1,4989,4
2023-11-17,36,4,3473,5
2023-10-08,48,9,4563,1
2023-12-04,41,4,3473,3
2023-07-21,72,8,4531,4
2023-11-06,43,9,4563,3
2023-12-16,48,4,3473,1
2023-11-15,48,2,155,3
2023-01-16,35,5,2615,4
2023-11-15,98,6,3962,5
2023-11-12,61,5,2615,2
2023-11-09,59,6,3962,3
2023-02-08,24,3,757,4
2023-12-15,88,3,757,1
2023-05-03,12,5,2615,5
2023-06-13,1,3,757,2
2023-03-06,60,5,2615,4
2023-04-22,65,2,155,3
2023-01-04,59,8,4531,5
2023-03-27,59,6,3962,3
2023-11-19,53,8,4531,4
2023-05-26,87,1,4989,5
2023-12-19,62,10,2937,3
2023-10-04,19,10,2937,3
2023-12-23,98,5,2615,2
2023-01-20,84,9,4563,1
2023-07-20,29,6,3962,2
2023-03-22,32,3,757,5
2023-08-30,5,7,3625,4
2023-04-26,100,2,155,4
2023-11-22,89,6,3962,3
2023-03-17,65,8,4531,5
2023-01-02,76,10,2937,5
2023-08-08,63,9,4563,5
2023-06-27,64,10,2937,3
2023-08-14,12,9,4563,1
2023-04-16,49,6,3962,2
2023-01-06,27,8,4531,5
2023-10-21,50,1,4989,4
2023-11-07,56,6,3962,2
2023-07-16,99,6,3962,4
2023-09-24,35,1,4989,1
2023-04-13,68,8,4531,5
2023-07-18,63,1,4989,2
2023-08-26,98,3,757,5
2023-06-07,81,1,4989,1
2023-09-04,76,6,3962,3
2023-01-11,75,3,757,4
2023-06-03,13,4,3473,2
2023-05-09,35,9,4563,2
2023-05-19,63,5,2615,3
2023-06-11,39,3,757,4
2023-04-07,48,9,4563,3
2023-10-06,58,8,4531,3
2023-08-22,40,1,4989,1
2023-06-21,98,10,2937,4
2023-06-30,82,5,2615,3
2023-06-06,85,6,3962,5
2023-09-09,12,8,4531,2
2023-07-29,24,6,3962,1
2023-08-20,86,3,757,5
2023-09-25,86,4,3473,1
2023-09-03,95,6,3962,4
2023-06-02,19,9,4563,1
2023-07-04,91,5,2615,3
2023-05-06,10,5,2615,3
2023-06-25,25,2,155,2
2023-03-01,13,9,4563,2
2023-07-08,90,9,4563,4
2023-09-11,81,5,2615,5
2023-12-03,19,8,4531,4
2023-10-03,54,8,4531,4
2023-02-07,68,7,3625,2
2023-02-07,23,7,3625,5
2023-03-08,64,2,155,4
2023-10-31,17,9,4563,1
2023-05-03,62,8,4531,5
2023-04-22,14,3,757,2
2023-01-26,29,4,3473,4
2023-08-20,100,6,3962,1
2023-06-02,52,9,4563,2
2023-01-23,45,5,2615,5
2023-02-21,5,1,4989,1
2023-06-26,15,9,4563,4
2023-09-30,5,2,155,4
2023-07-09,70,2,155,1
